"status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","address.city","address.state","address.zip","address.country","dioProvince","parentId""status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","address.city","address.state","address.zip","address.country","dioProvince","parentId""status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","address.city","address.state","address.zip","address.country","dioProvince","parentId""status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","address.city","address.state","address.zip","address.country","dioProvince","parentId""status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","address.city","address.state","address.zip","address.country","dioProvince","parentId"
"Active",2236,"Diocese of Allentown","US Diocese",2,"PH",false,"Chancery Office",,"4029 W. Tilghman St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18104","5718d7abca75ca39db934831",,"NULL"
"Active",2236,"Diocese of Allentown","US Diocese",3,"MA",false,"Mailing Address",,,"P.O. Box F","5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18105-1538","5718d7abca75ca39db934831",,"NULL"
"Active",2236,"Diocese of Allentown","US Diocese",4,"Dummy",false,,,,,,,,,,"NULL"
"Active",7,"Archdiocese of Agana","US Diocese",1,"Phys/Mail",true,,,"196 Cuesta San Ramon, Ste. B",,"5763f7bec19c560a045e1590","5763f4d6c19c1cbd5235e719","96910","5718d7abca75ca39db934831",,"NULL"
"Active",7,"Archdiocese of Agana","US Diocese",2,"Dummy",false,,,,,,,,,,"NULL"
"Active",7,"Archdiocese of Agana","US Diocese",3,"PH",,"Chancery Office",,"196 Cuesta San Ramon","Ste. B","5763f7bec19c560a045e1590","5763f4d6c19c1cbd5235e719","96910","5718d7abca75ca39db934831",,"NULL"
"Active",4290,"Diocese of Arecibo, Puerto Rico","US Diocese",1,"Phys/Mail",true,,,,"P.O. Box 616","5762571c264abc2b3b95869c","576230b9c19c494dcc08cf01","00613-0616","5718d7abca75ca39db934831",,"NULL"
"Active",4290,"Diocese of Arecibo, Puerto Rico","US Diocese",2,"PH",false,"The Chancery",,"206 Dr. Salas St.","P.O. Box 616","5762571c264abc2b3b95869c","576230b9c19c494dcc08cf01","00613","5718d7abca75ca39db934831",,"NULL"
"Active",4290,"Diocese of Arecibo, Puerto Rico","US Diocese",3,"Dummy",,,,,,,,,,,"NULL"
"Active",2555,"St. Peter","Parish",1,"MA",true,,,"4 S. Fifth St.",,"57625711264abc2b3b958291","576230b9c19c494dcc08cf00","18037","5718d7abca75ca39db934831",,"Coplay, Lehigh Co."
"Active",1106,"St. Joseph","Parish",1,"MA",true,,,"225 Lafayette St.",,"57625700264abc2b3b957c63","576230b9c19c494dcc08cefc","12305","5718d7abca75ca39db934831",,"Schenectady, Schenectady Co."
"Active",2412,"Holy Ghost","Parish",1,"MA",true,,,"2308 Monocacy Creek Rd.",,"5762570f264abc2b3b958201","576230b9c19c494dcc08cf00","18017-3756","5718d7abca75ca39db934831",,"Bethlehem, Northampton Co."
"Active",2412,"Holy Ghost","Parish",2,"Sales",,,,"417 Carlton Avenue",,"5762570f264abc2b3b958201","576230b9c19c494dcc08cf00","18015-1583","5718d7abca75ca39db934831",,"Bethlehem, Northampton Co."
"Active",2518,"Annunciation B.V.M.-St. Mary's","Parish",1,"MA",true,,,"122 Union St.",,"57625710264abc2b3b95824a","576230b9c19c494dcc08cf00","18032-1923","5718d7abca75ca39db934831",,"Catasauqua,  Lehigh Co."
"Active",2722,"SS. Peter and Paul","Parish",1,"MA",true,,,"260 N. Third St.",,"57625715264abc2b3b9583fd","576230b9c19c494dcc08cf00","18235-1595","5718d7abca75ca39db934831",,"Lehighton, Carbon Co."
"Active",2944,"St. John the Baptist","Parish",1,"MA",true,,,"913 Mahantongo St.",,"57625718264abc2b3b958541","576230b9c19c494dcc08cf00","17901-3024","5718d7abca75ca39db934831",,"Pottsville, Schuylkill Co."
"Active",3045,"St. Paul","Parish",1,"MA",true,,,"151 N. 9th St.",,"57625719264abc2b3b95854e","576230b9c19c494dcc08cf00","19601","5718d7abca75ca39db934831",,"Reading, Berks Co."
"Active",2323,"St. Stephen of Hungary","Parish",1,"MA",true,,,"510 W. Union St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18101-2307","5718d7abca75ca39db934831",,"(Lehigh County)"
"Active",1048,"St. Anthony","Parish",1,"MA",true,,,"331 Seward Pl.",,"57625700264abc2b3b957c63","576230b9c19c494dcc08cefc","12305","5718d7abca75ca39db934831",,"Schenectady, Schenectady Co."
"Active",1132,"Our Lady of Mt. Carmel","Parish",1,"MA",true,,,"2777 Albany St.",,"57625700264abc2b3b957c63","576230b9c19c494dcc08cefc","12304","5718d7abca75ca39db934831",,"Schenectady, Schenectady Co."
"Active",2567,"St. Anthony of Padua","Parish",1,"MA",true,,,"900 Washington St.",,"57625712264abc2b3b9582e1","576230b9c19c494dcc08cf00","18042-4342","5718d7abca75ca39db934831",,"Easton, Northampton Co."
"Active",3014,"Holy Rosary","Parish",2,"MA",true,"Mailing Address",,,"P.O. Box 6726","57625719264abc2b3b95854e","576230b9c19c494dcc08cf00","19610","5718d7abca75ca39db934831",,"Reading, Berks Co."
"Active",3076,"Our Lady of Mt. Carmel","Parish",1,"MA",true,,,"560 N. Sixth St.",,"5762570e264abc2b3b9581e2","576230b9c19c494dcc08cf00","18013","5718d7abca75ca39db934831",,"Roseto, Northampton Co."
"Active",22,"St. Andrew Kim","Parish",1,"MA",true,"Mailing Address",,,"P.O. Box 1555","57728aa5c19ce86ca8a15e0d","5763f4d6c19c1cbd5235e719","96932","5718d7abca75ca39db934831",,"Dededo"
"Active",5205,"St. Paul Chung","Parish",1,"MA",true,,,"4708 Rippling Pond Dr.",,"57625732264abc2b3b958dd7","576230b9c19c494dcc08cf08","22033-5077","5718d7abca75ca39db934831",,"Fairfax, Fairfax Co."
"Active",455,"St. Stanislaus","Parish",1,"MA",true,,,"73 Reid St.",,"576256f7264abc2b3b9578c8","576230b9c19c494dcc08cefc","12010","5718d7abca75ca39db934831",,"Amsterdam, Montgomery Co."
"Active",1042,"Church of St. Adalbert","Parish",1,"MA",true,,,"550 Lansing St.",,"57625700264abc2b3b957c63","576230b9c19c494dcc08cefc","12303-1195","5718d7abca75ca39db934831",,"Schenectady, Schenectady Co."
"Active",2303,"SS. Peter and Paul","Parish",1,"MA",true,,,"924 N. Front St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18102-1912","5718d7abca75ca39db934831",,"(Lehigh County)"
"Active",2272,"St. John the Baptist","Parish",1,"MA",true,,,"924 N. Front St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18102-1912","5718d7abca75ca39db934831",,"(Lehigh County)"
"Active",2889,"Assumption of the Blessed Virgin Mary","Parish",1,"MA",true,,,"2174 Lincoln Ave.",,"57625717264abc2b3b9584e1","576230b9c19c494dcc08cf00","18067-1257","5718d7abca75ca39db934831",,"Northampton, Northampton Co."
"Active",79,"San Dimas and Our Lady of the Rosary","Parish",1,"MA",true,,,,"P.O. Box 6099","576b89cac19ce318f65e5e53","5763f4d6c19c1cbd5235e719","96916","5718d7abca75ca39db934831",,"Merizo"
"Active",88,"San Juan Bautista","Parish",1,"MA",true,,,,"P.O. Box 49","57728aa5c19ce86ca8a15e0d","5763f4d6c19c1cbd5235e719","96910","5718d7abca75ca39db934831",,"Ordot"
"Active",4971,"Holy Martyrs of Vietnam","Parish",1,"MA",true,,,"915 S. Wakefield St.",,"57625731264abc2b3b958d48","576230b9c19c494dcc08cf08","22204","5718d7abca75ca39db934831",,"COUNTY OF ARLINGTON"
"Active",2243,"Cathedral of St. Catharine of Siena","Parish",1,"MA",true,,,"1825 W. Turner St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18104","5718d7abca75ca39db934831",,"(Lehigh County)"
"Active",727,"St. Mary's Roman Catholic Church Roman Catholic Community of Granville","Parish",1,"MA",true,,,"23 Bulkley Ave.",,"576256fb264abc2b3b957a54","576230b9c19c494dcc08cefc","12832","5718d7abca75ca39db934831",,"Granville, Washington Co."
"Active",941,"St. Francis of Assisi","Parish",1,"MA",true,"Mailing Address",,,"P.O. Box 126","576256fe264abc2b3b957bb1","576230b9c19c494dcc08cefc","12134","5718d7abca75ca39db934831",,"Northville, Fulton Co."
"Active",4555,"Perpetual Help","Parish",1,"MA",true,,,"Ste. 393","P.O. Box 69001","5762571d264abc2b3b9586be","576230b9c19c494dcc08cf01","00659","5718d7abca75ca39db934831",,"Hatillo"
"Active",3681,"St. John Neumann Regional School","School",2,"MA",true,,,"641-645 W. Washington St.",,"5762571a264abc2b3b9585b4","576230b9c19c494dcc08cf00","18080","5718d7abca75ca39db934831",,"Palmerton-Slatington"
"Active",3682,,"School",1,"Phys/Mail",,,,"641 W. Washington St.",,"5762571a264abc2b3b9585b4","576230b9c19c494dcc08cf00","18080","5718d7abca75ca39db934831",,"St. John Neumann Regional School"
"Active",3654,"Elementary Bldg.","School",1,"Phys/Mail",,,,"5040 St. Joseph's Rd.",,"57625711264abc2b3b95828f","576230b9c19c494dcc08cf00","18036","5718d7abca75ca39db934831",,"St. Michael the Archangel School"
"Active",3654,"Elementary Bldg.","School",2,"Sales",,,,"5040 St Josephs Rd","PO Box 188","576b89c9c19ce318f65e5b4b","576230b9c19c494dcc08cf00","18060-0188","5718d7abca75ca39db934831",,"St. Michael the Archangel School"
"Active",481,,"School",1,"Phys/Mail",,,,"40 Thompson St.",,"576256f8264abc2b3b9578ec","576230b9c19c494dcc08cefc","12020","5718d7abca75ca39db934831",,"St. Mary"
"Active",764,,"School",1,"Phys/Mail",,,,"3510 Carman Rd.",,"57625700264abc2b3b957c63","576230b9c19c494dcc08cefc","12303","5718d7abca75ca39db934831",,"St. Madeleine Sophie"
"Active",1071,"St. Kateri Tekakwitha Parish School","School",1,"Phys/Mail",,,,"1801 Union St.",,"57625700264abc2b3b957c63","576230b9c19c494dcc08cefc","12309","5718d7abca75ca39db934831",,"St. Kateri Tekakwitha Parish"
"Active",797,,"School",1,"Phys/Mail",,,,"220 Henry St.",,"576256fb264abc2b3b957a8a","576230b9c19c494dcc08cefc","13350","5718d7abca75ca39db934831",,"St. Francis de Sales"
"Active",1289,,"School",1,"Phys/Mail",,,,"308 Spring Ave.",,"57625701264abc2b3b957cc4","576230b9c19c494dcc08cefc","12180","5718d7abca75ca39db934831",,"Sacred Heart"
"Active",1386,,"School",1,"Phys/Mail",,,,"35 Dana Ave.",,"57625702264abc2b3b957d38","576230b9c19c494dcc08cefc","12198","5718d7abca75ca39db934831",,"St. Jude the Apostle"
"Active",3685,"Immaculate Conception School","School",1,"Phys/Mail",true,,,"Babbitt Ave. & Heller Ave.",,"57625718264abc2b3b95850c","576230b9c19c494dcc08cf00","18072","5718d7abca75ca39db934831",,"Pen Argyl"
"Active",4186,"St. Elizabeth Ann Seton School","School",1,"Phys/Mail",true,,,"2901 E. Huffman Rd.",,"576256ba264abc2b3b954d57","576230b9c19c494dcc08ceda","99516","5718d7abca75ca39db934831",,"Anchorage"
"Active",3655,"Middle School","School",1,"Phys/Mail",,,,"4121 Old Bethlehem Pike",,"5762570f264abc2b3b958201","576230b9c19c494dcc08cf00","18015","5718d7abca75ca39db934831",,"St. Michael the Archangel School"
"Active",314,,"School",1,"Phys/Mail",,,,"605 Central Ave.",,"576256f7264abc2b3b9578b8","576230b9c19c494dcc08cefc","12206","5718d7abca75ca39db934831",,"Blessed Sacrament"
"Active",335,"Mater Christi School","School",1,"Phys/Mail",,,,"35 Hurst Ave.",,"576256f7264abc2b3b9578b8","576230b9c19c494dcc08cefc","12208","5718d7abca75ca39db934831",,"Parish of Mater Christi"
"Active",453,"St. Mary Institute","School",1,"Phys/Mail",,,,"10 Kopernik Dr.",,"576256f7264abc2b3b9578c8","576230b9c19c494dcc08cefc","12010","5718d7abca75ca39db934831",,"St. Mary"
"Active",453,"St. Mary Institute","School",2,"Sales",,,,"1 Upper Church St",,"576256f7264abc2b3b9578c8","576230b9c19c494dcc08cefc","12010-3935","5718d7abca75ca39db934831",,"St. Mary"
"Active",518,,"School",1,"Phys/Mail",,,,"80 Woodland Ave.",,"576256f9264abc2b3b95795a","576230b9c19c494dcc08cefc","12414","5718d7abca75ca39db934831",,"St. Patrick"
"Active",635,,"School",1,"Phys/Mail",,,,"42 Adams Pl.",,"576256fa264abc2b3b9579c4","576230b9c19c494dcc08cefc","12054","5718d7abca75ca39db934831",,"St. Thomas the Apostle"
"Active",650,,"School",1,"Phys/Mail",,,,"54 Highland Dr.",,"576256fa264abc2b3b9579df","576230b9c19c494dcc08cefc","12061","5718d7abca75ca39db934831",,"Holy Spirit"
"Active",701,"St. Mary's/St. Alphonsus Regional School","School",1,"Phys/Mail",,,,"10-12 Church St.",,"576256fb264abc2b3b957a48","576230b9c19c494dcc08cefc","12801","5718d7abca75ca39db934831",,"St. Mary"
"Active",807,"St. Mary Academy","School",1,"Phys/Mail",,,,"4 Parsons Ave.",,"576256fc264abc2b3b957aa5","576230b9c19c494dcc08cefc","12090","5718d7abca75ca39db934831",,"Immaculate Conception"
"Active",862,,"School",1,"Dummy",,,,,,,,,,,"St. Ambrose"
"Active",1829,"St. Mary's School","School",1,"Phys/Mail",true,,,"12 Sixth St.",,"57625701264abc2b3b957cf2","576230b9c19c494dcc08cefc","12188","5718d7abca75ca39db934831",,"Waterford"
"Active",1831,"St. Mary's/St. Alphonsus Regional Catholic School","School",1,"Phys/Mail",true,,,"10-12 Church St.",,"576256fb264abc2b3b957a48","576230b9c19c494dcc08cefc","12801","5718d7abca75ca39db934831",,"Glen Falls"
"Active",2317,,"School",1,"Phys/Mail",,,,"325 N. Fourth St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18102-3007","5718d7abca75ca39db934831",,"Sacred Heart of Jesus"
"Active",2379,,"School",1,"Phys/Mail",,,,"115 Washington St.",,"5762570e264abc2b3b9581e7","576230b9c19c494dcc08cf00","18014-1524","5718d7abca75ca39db934831",,"Sacred Heart of Jesus"
"Active",2399,,"School",1,"Phys/Mail",,,,"375 Hickory St.",,"5762570f264abc2b3b958201","576230b9c19c494dcc08cf00","18017-5944","5718d7abca75ca39db934831",,"St. Anne"
"Active",2428,,"School",1,"Phys/Mail",,,,"127 E. 4th St.",,"5762570f264abc2b3b958201","576230b9c19c494dcc08cf00","18015-1707","5718d7abca75ca39db934831",,"Holy Infancy"
"Active",2595,,"School",1,"Phys/Mail",,,,"1900 Washington Blvd.",,"57625712264abc2b3b9582e1","576230b9c19c494dcc08cf00","18042-4619","5718d7abca75ca39db934831",,"St. Jane Frances de Chantal"
"Active",2617,,"School",1,"Dummy",,,,"435 S. 6th St.",,"57625712264abc2b3b9582f7","576230b9c19c494dcc08cf00","18049","5718d7abca75ca39db934831",,"St. Ann"
"Active",2681,,"School",1,"Phys/Mail",,,,"300 Leonard St.",,"57625713264abc2b3b958386","576230b9c19c494dcc08cf00","18055-1199","5718d7abca75ca39db934831",,"St. Theresa of the Child Jesus"
"Active",2851,,"School",1,"Phys/Mail",,,,"17 N. Convent Ave.",,"57625717264abc2b3b9584b1","576230b9c19c494dcc08cf00","18064-1324","5718d7abca75ca39db934831",,"Holy Family"
"Active",2851,,"School",2,"Sales",,,,"17 N Convent Ave",,"57625717264abc2b3b9584b1","576230b9c19c494dcc08cf00","18064-1324","5718d7abca75ca39db934831",,"Holy Family"
"Active",3113,,"School",1,"Phys/Mail",,,,"302 Randel St.",,"57625719264abc2b3b95858b","576230b9c19c494dcc08cf00","17972-1421","5718d7abca75ca39db934831",,"St. Ambrose"
"Active",3174,,"School",1,"Phys/Mail",,,,"2700 St. Albans Dr.",,"57625719264abc2b3b95854e","576230b9c19c494dcc08cf00","19609","5718d7abca75ca39db934831",,"St. Ignatius Loyola"
"Active",3645,"Sacred Heart School","School",1,"Phys/Mail",true,,,"325 N. Fourth St.",,"5762570e264abc2b3b9581c0","576230b9c19c494dcc08cf00","18102-3007","5718d7abca75ca39db934831",,"Allentown"
"Active",3679,"Good Shepherd Catholic School","School",1,"Phys/Mail",true,,,"1300 Newport Ave.",,"57625717264abc2b3b9584e1","576230b9c19c494dcc08cf00","18067","5718d7abca75ca39db934831",,"Northampton"
"Active",3695,"Trinity Academy at the Father Walter J. Ciszek Education Center","School",1,"Phys/Mail",true,,,"233 W. Cherry St.",,"57625719264abc2b3b9585a4","576230b9c19c494dcc08cf00","17976","5718d7abca75ca39db934831",,"Shenandoah"
"Active",3699,"St. Ignatius Loyola School","School",1,"Phys/Mail",true,,,"2700 St. Alban's Dr.",,"57625719264abc2b3b95854e","576230b9c19c494dcc08cf00","19609-1134","5718d7abca75ca39db934831",,"Reading"
"Active",3707,"Holy Guardian Angels Regional School, Reading","School",1,"Phys/Mail",true,,,"3125 Kutztown Rd.",,"57625719264abc2b3b95854e","576230b9c19c494dcc08cf00","19605-2659","5718d7abca75ca39db934831",,"Reading"
"Active",4188,"St. Mary's","School",1,"Phys/Mail",true,,,"2932 Mill Bay Rd.",,"576256ba264abc2b3b954d70","576230b9c19c494dcc08ceda","99615","5718d7abca75ca39db934831",,"Kodiak"
"Active",4932,,"School",1,"Phys/Mail",,,,"105 N. Thomas St.",,"57625731264abc2b3b958d48","576230b9c19c494dcc08cf08","22203","5718d7abca75ca39db934831",,"Cathedral of St. Thomas More"
"Active",4945,,"School",1,"Phys/Mail",,,,"2024 N. Randolph St.",,"57625731264abc2b3b958d48","576230b9c19c494dcc08cf08","22207-3031","5718d7abca75ca39db934831",,"St. Agnes"
"Active",4955,,"School",1,"Phys/Mail",,,,"980 N. Frederick St.",,"57625731264abc2b3b958d48","576230b9c19c494dcc08cf08","22205","5718d7abca75ca39db934831",,"St. Ann"
"Active",4966,,"School",1,"Phys/Mail",,,,"3299 N. Fairfax Dr.",,"57625731264abc2b3b958d48","576230b9c19c494dcc08cf08","22201","5718d7abca75ca39db934831",,"St. Charles Borromeo"
"Active",5001,,"School",1,"Phys/Mail",,,,"1417 W. Braddock Rd.",,"57625731264abc2b3b958d40","576230b9c19c494dcc08cf08","22302","5718d7abca75ca39db934831",,"Blessed Sacrament"
"Active",5055,,"School",1,"Phys/Mail",,,,"400 Green St.",,"57625731264abc2b3b958d40","576230b9c19c494dcc08cf08","22314","5718d7abca75ca39db934831",,"St. Mary's"
"Active",5073,,"School",1,"Phys/Mail",,,,"8800 Braddock Rd.",,"57625731264abc2b3b958d45","576230b9c19c494dcc08cf08","22003","5718d7abca75ca39db934831",,"Holy Spirit"
"Active",5083,,"School",1,"PH",,,,"3827 Woodburn Rd.",,"57625731264abc2b3b958d45","576230b9c19c494dcc08cf08","22003","5718d7abca75ca39db934831",,"St. Ambrose"
"Active",5118,,"School",1,"Phys/Mail",,,,"6398 Nativity Ln.",,"57625731264abc2b3b958d78","576230b9c19c494dcc08cf08","22015","5718d7abca75ca39db934831",,"Church of the Nativity"
"Active",5140,,"School",1,"Phys/Mail",,,,"6720B Union Mill Rd.",,"57625732264abc2b3b958d96","576230b9c19c494dcc08cf08","20124","5718d7abca75ca39db934831",,"St. Andrew the Apostle"
"Active",5173,,"School",1,"Dummy",,,,,,,,,,,"Holy Family"
"Active",5185,,"School",1,"Phys/Mail",,,,"3704 Old Lee Hwy.",,"57625732264abc2b3b958dd7","576230b9c19c494dcc08cf08","22030","5718d7abca75ca39db934831",,"St. Leo the Great"
"Active",5270,,"School",1,"Phys/Mail",,,,"9151 Ely's Ford Rd.",,"57625733264abc2b3b958ded","576230b9c19c494dcc08cf08","22407","5718d7abca75ca39db934831",,"St. Patrick"
"Active",5345,,"School",1,"Phys/Mail",,,,"7005 Georgetown Pike",,"5763f7c0c19c560a045e1882","576230b9c19c494dcc08cf08","22101","5718d7abca75ca39db934831",,"St. Luke"
"Active",5361,,"School",1,"Phys/Mail",,,,"9294 Stonewall Rd.",,"57625734264abc2b3b958e4e","576230b9c19c494dcc08cf08","20110","5718d7abca75ca39db934831",,"All Saints"
"Active",5433,,"School",1,"Dummy",,,,,,,,,,,"St. William of York"
"Active",5456,,"School",1,"Dummy",,,,,,,,,,,"St. Francis of Assisi"
"Active",5487,,"School",1,"Phys/Mail",,,,"111 John E. Mann St.",,"57625736264abc2b3b958f0a","576230b9c19c494dcc08cf08","20186","5718d7abca75ca39db934831",,"St. John the Evangelist"
"Active",5496,,"School",1,"Phys/Mail",,,,"110 Keating Dr.",,"57625736264abc2b3b958f19","576230b9c19c494dcc08cf08","22601-2806","5718d7abca75ca39db934831",,"Sacred Heart of Jesus"
"Active",5663,"Linton Hall","School",1,"Phys/Mail",true,,,"9535 Linton Hall Rd.",,"57728a96c19ce86ca8a13fe2","576230b9c19c494dcc08cf08","20136","5718d7abca75ca39db934831",,"Bristow"
"Active",5666,"Corpus Christi School","School",1,"Phys/Mail",true,,,"3301 Glen Carlyn Rd.",,"57625732264abc2b3b958dda","576230b9c19c494dcc08cf08","22041","5718d7abca75ca39db934831",,"Falls Church"
"Active",5668,"St. Thomas Aquinas Regional School","School",1,"Phys/Mail",true,,,"13750 Mary's Way",,"57625737264abc2b3b958f1d","576230b9c19c494dcc08cf08","22191","5718d7abca75ca39db934831",,"Woodbridge"
"Active",5670,"Holy Cross Academy","School",1,"Phys/Mail",true,,,"250 Stafford Lakes Pkwy.",,"57625733264abc2b3b958ded","576230b9c19c494dcc08cf08","22406","5718d7abca75ca39db934831",,"Fredericksburg"
"Active",5672,"Epiphany School","School",1,"Phys/Mail",true,,,"1211 E. Grandview Ave.",,"57625732264abc2b3b958dad","576230b9c19c494dcc08cf08","22701","5718d7abca75ca39db934831",,"Culpeper"
"Active",5672,"Epiphany School","School",2,"Sales",false,,,"114 E Edmondson St",,"57625732264abc2b3b958dad","576230b9c19c494dcc08cf08","22701","5718d7abca75ca39db934831",,"Culpeper"
"Active",5675,"Blessed Sacrament Grade School and Early Childhood Center","Child Care",1,"Phys/Mail",true,,,"1417 W. Braddock Rd.",,"57625731264abc2b3b958d40","576230b9c19c494dcc08cf08","22302","5718d7abca75ca39db934831",,"Alexandria"
"Active",2452,,"School",1,"Phys/Mail",,,,"1835 Catasauqua Rd.",,"5762570f264abc2b3b958201","576230b9c19c494dcc08cf00","18018-1211","5718d7abca75ca39db934831",,"Notre Dame of Bethlehem"
"Active",2920,,"School",1,"Phys/Mail",,,,"1858 Applewood Dr.",,"57625717264abc2b3b9584f4","576230b9c19c494dcc08cf00","18069-9535","5718d7abca75ca39db934831",,"St. Joseph the Worker"
"Active",3668,"St. Joseph Regional Academy","School",1,"Phys/Mail",true,,,"25 W. 6th St.",,"57625714264abc2b3b9583c0","576230b9c19c494dcc08cf00","18229-2120","5718d7abca75ca39db934831",,"Jim Thorpe"
"Active",3687,"Assumption BVM School","School",1,"Phys/Mail",true,,,"112 S. Seventh St.",,"57625718264abc2b3b958541","576230b9c19c494dcc08cf00","17901-3079","5718d7abca75ca39db934831",,"Pottsville"
"Active",5022,,"School",1,"Phys/Mail",,,,"4409 Sano St.",,"57625731264abc2b3b958d40","576230b9c19c494dcc08cf08","22312","5718d7abca75ca39db934831",,"Queen of Apostles"
"Active",5095,,"School",1,"Dummy",,,,,,,,,,,"St. Michael"
"Active",5105,,"School",1,"Phys/Mail",,,,"21370 St. Theresa Ln.",,"57625731264abc2b3b958d4a","576230b9c19c494dcc08cf08","20147","5718d7abca75ca39db934831",,"St. Theresa"
"Active",5131,,"School",1,"Phys/Mail",,,,"13809 Poplar Tree Rd.",,"57625731264abc2b3b958d85","576230b9c19c494dcc08cf08","20151","5718d7abca75ca39db934831",,"St. Timothy"
"Active",5242,,"School",1,"Phys/Mail",,,,"830 W. Broad St.",,"57625732264abc2b3b958dda","576230b9c19c494dcc08cf08","22046","5718d7abca75ca39db934831",,"St. James"
"Active",5296,,"School",1,"Dummy",,,,,,,,,,,"St. Joseph"
"Active",5470,,"School",1,"Dummy",,,,,,,,,,,"Our Lady of Good Counsel"
"Active",5044,,"School",1,"Phys/Mail",,,,"2901 Popkins Ln.",,"57625731264abc2b3b958d40","576230b9c19c494dcc08cf08","22306","5718d7abca75ca39db934831",,"St. Louis"
"Active",5062,,"School",1,"Phys/Mail",,,,"3801 Russell Rd.",,"57625731264abc2b3b958d40","576230b9c19c494dcc08cf08","22305","5718d7abca75ca39db934831",,"St. Rita"
"Active",5337,,"School",1,"Phys/Mail",,,,"6422 Linway Ter.",,"5763f7c0c19c560a045e1882","576230b9c19c494dcc08cf08","22101","5718d7abca75ca39db934831",,"St. John the Beloved"
